Respondent_ID,wgt,Q1#,TotalSchoolRoll,Stu_comp,Q1#A_verb,X1#,Q2#A,Q2#B,Q2#C,Q2#D,Q2a#A,Q2a#B,Q2a#C,Q2a#D,Q2a#E,Q2a#F,Q2a#G,Q2a#H,Q2a#I,Q2a#J,Q2a#K,Q2a#L,Q2b#A,Q2b#B,Q2b#C,Q2b#D,Q2b#E,Q3#A,Q4#A,Q4#B,Q4#C,Q4#D,Q4#E,Q4#F,Q4#CR,Q4#CS,Q4#CU,Q4#CR_verb,Q5#A,Q6#,Q6#CR_verb,Q7#AA,Q7#AB,Q7#AC,Q7#AD,Q7#AE,Q7#AF,Q7#AG,Q7#BA,Q7#BB,Q7#BC,Q7#BD,Q7#BE,Q7#BF,Q7#BG,Q8a#A,Q8a#B,Q8a#C,Q8b#A,Q8b#B,Q8b#C,Q8c#A,Q8c#B,Q8c#C,Q9#A,Q9#B,Q9#C,Q9#D,Q9#E,Q9#CR,Q9#CS,Q9#CT,Q9#CU,Q9#CR_verb,Q11#A,Q11#B,Q11#C,Q11#D,Q11#CR,Q11#CT,Q11#CU,Q11#CR_verb,Q15#A,Q15#B,Q15#C,Q15#ACR_verb,Q15#BCR_verb,Q15#CCR_verb,Q16#A,Q16#B,Q16#C,Q16#D,Q16#E,Q16#F,Q16#G,Q16#H,Q17#A,Q17#B,Q17#C,Q17#D,Q17#E,Q17#F,Q17#G,Q17#CR,Q17#CS,Q17#CT,Q17#CU,Q17#CR_verb,Q17#B_verb,Q17#C_verb,Q18a#A,Q18a#B,Q18a#C,Q18a#D,Q18a#CS,Q18a#CU,Q18b#,Q18c#,Q18d#,Q19#,Q20#A,Q20#B,Q20#C,Q20#D,Q20#E,Q20#CR,Q20#CS,Q20#CU,Q20#CR_verb,Q21#A,Q21#B,Q21#C,Q21#D,Q21#E,Q21#CR,Q21#CT,Q21#CU,Q21#CR_verb,Q22#A,Q22#B,Q22#C,Q22#D,Q22#E,Q22#F,Q22#G,Q22#H,Q22#I,Q22#J,Q22Text#_verb,Q22Text1#_verb,Q22Text2#_verb,Q22Text3#_verb,Q23#A,Q23#B,Q23#C,Q23#D,Q23#E,Q23#F,Q23#G,Q23#H,Q23#I,Q23#J,Q23#K,Q23#L,Q23#M,Q23#N,Q23Text#_verb,Q24#A,Q24#B,Q24#C,Q24#CT,Q24#CU,Q25#A,Q25#B,Q25#C,Q25#D,Q25#E,Q25#F,Q25#CR,Q25#CS,Q25#CT,Q25#CU,Q25#CR_verb,Q26#A,Q26#B,Q26#C,Q26#D,Q26#E,Q26#F,Q26#G,Q26#H,Q26#CR,Q26#CS,Q26#CT,Q26#CU,Q26#CR_verb,Q27#,Q28#A,Q28#B,Q28#CS,Q28#CT,Q28#CU,Q29#A,Q29#B,Q29#C,Q29#D,Q29#E,Q29#F,Q29#G,Q29#H,Q29#I,Q29#J,Q29#K,Q30#A,Q30#B,Q30#C,Q30#D,Q30#E,Q30#F,Q30#G,Q30#H,SchoolType,Definition,UrbanArea,Authority,GenderofStudents,TerritorialAuthoritywithAucklandLocalBoard,RegionalCouncil,MinistryofEducationLocalOffice,EducationRegion,GeneralElectorate,MaoriElectorate,CensusAreaUnit,Ward,EuropeanPakeha,Maori,Pasifika,Asian,MELAA,Other,InternationalStudents,Decile,DecileCollapsed,TypeOfSchool
ICTJ11318,0.652112808,1,1279,4.919230769,260,260,5,4,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,4,1,1,1,1,1,1,0,0,0, ,6,1, ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,95,95,95,95,95,95,4,3,5,1,1,1,0,1,0,0,0,0, ,0,0,0,0,1,0,0,Laptop for Teachers Scheme.,13,7,4, , , ,1,1,1,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0, , , ,1,0,1,1,0,0,2,1,1,2,1,0,1,0,1,0,0,0, ,1,1,0,0,0,0,0,0, ,3,3,3,1,1,3,3,3,3,98, , , , ,2,2,1,1, ,4,4, ,1,1,1,1,1,98, ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0, ,97,0,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,Secondary (Year 9-15),Not Applicable,Palmerston North,State: Not integrated,Girls School,Palmerston North City,Manawatu-Wanganui Region,Whanganui,Central South,Palmerston North,Te Tai Hauauru,West End,Awapuni Ward,826,235,49,125,21,10,13,9,3,2
ICTJ11319,1.159084093,1,700,4.666666667,150,150,2,4,3,98,1,1,1,2,2,1,1,2,2,2,2,98,1,2,1,2,98,5,1,0,0,0,0,0,0,0,0, ,6,1, ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0, ,0,0,0,1,0,0,0, ,5,16,2, , , ,1,1,1,1,98,1,1,1,0,0,1,0,1,0,0,0,0,0,0, , ,Whanganui e-Waste.,0,1,0,1,0,0,1,2,1,1,1,0,1,0,1,0,0,0, ,0,0,1,0,0,0,0,0, ,97,1,1,97,3,1,1,1,3,98, , , , ,2,1,4,2,1,1,4,1,1,1,2,2,2,98, ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1,0,0, ,98,0,0,1,0,0,2,3,1,98,98,1,2,98,98,98,98,3,3,3,4,3,3,1,1,Intermediate,Normal School,Palmerston North,State: Not integrated,Co-Educational,Palmerston North City,Manawatu-Wanganui Region,Whanganui,Central South,Palmerston North,Te Tai Hauauru,West End,Awapuni Ward,457,92,33,88,16,9,5,9,3,1
ICTJ11329,1.159084093,1,621,4.776923077,130,130,6,3,1,1,99,99,99,99,99,1,1,99,99,99,99,99, , , , , ,3,0,0,1,1,0,1,0,0,0, ,6,1, ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,1,0,0, ,0,1,0,0,0,0,0, ,13,16,8, , , ,1,98,98,98,98,1,98,98,0,0,0,1,1,0,0,0,0,0,0, , , ,0,0,0,0,1,0,2,1,2,2,1,0,1,1,1,0,0,0, ,0,1,1,0,0,0,0,0, ,3,1,97,97,3,3,97,3,97,97, , , , ,1,1,1,1,1,4,2,1,1,1,1,1,1,1, ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,1,0,0, ,98,0,0,1,0,0,3,98,98,98,98,98,98,98,98,98,98,3,98,98,2,98,98,1,3,Full Primary,Normal School (Model Classes),Southern Auckland Zone,State: Not integrated,Co-Educational,Auckland- Papakura,Auckland Region,Auckland South,Northern,Papakura,Hauraki-Waikato,Takanini South,Manurewa-Papakura Ward,103,342,107,62,6,1,0,3,1,1
ICTJ11344,0.652112808,1,1612,1.78121547,905,905,6,3,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,3,0,0,1,1,1,1,0,0,0, ,6,2, ,1,1,1,0,0,0,0,0,0,0,0,1,0,0,95,95,95,95,95,95,5,98,4,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,5,8,16, , , ,1,1,2,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0, , ,e-Waste? Whoever [is] offering it for free at the time.,1,1,0,1,0,0,2,1,1,2,1,0,1,0,0,0,0,0, ,1,0,0,0,1,0,0,0, ,1,3,3,1,1,97,3,3,3,97, , , , ,1,1,1,1,1,2,4,1,1,1,1,1,1,1, ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,1,0,0,0,0,"Mostly Google Apps, Canvas.",98,0,0,1,0,0,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,1,3,Secondary (Year 9-15),Not Applicable,Southern Auckland Zone,State: Not integrated,Co-Educational,Auckland- Otara-Papatoetoe,Auckland Region,Auckland South,Northern,Manukau East,Tamaki Makaurau,Papatoetoe East,Manukau Ward,91,250,403,808,40,3,17,3,1,2
ICTJ11345,1.159084093,1,727,2.634057971,276,276,3,6,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,5,1,0,0,0,0,0,0,0,0, ,5,2, ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0, ,1,0,0,0,1,0,0,Equico.,16,15, , , , ,1,1,3,3,3,2,2,2,0,1,1,0,0,0,0,0,0,0,0, ,Resell at the end of the lease.,e-Waste.,0,1,0,0,0,0,1,1,1,2,1,1,1,1,1,0,0,0, ,1,0,0,0,0,0,0,0, ,3,1,1,1,97,1,97,97,3,98, , , , ,2,1,1,1,1,4,4,1,1,1,2,1,1,1, ,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,Ofiice 365.,97,0,0,1,0,0,3,4,4,4,4,4,4,4,4,4,4,1,98,1,1,98,98,1,1,Intermediate,Not Applicable,Southern Auckland Zone,State: Not integrated,Co-Educational,Auckland- Otara-Papatoetoe,Auckland Region,Auckland South,Northern,Manukau East,Tamaki Makaurau,Dingwall,Manukau Ward,31,122,300,261,13,0,0,3,1,1
ICTJ11348,1.159084093,1,745,3.725,200,200,6,3,3,3,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,4,1,0,1,1,1,1,0,0,0, ,5,2, ,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,5,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,"No. I see no option to select ""no"".",1,0,0,0,0,0,0, ,13,16,8, , , ,1,2,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0, , , ,0,1,0,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0, ,1,1,1,0,0,0,0,0, ,1,1,1,1,1,97,1,1,3,98, , , , ,4,1,1,2,98,98,4,1,2,1,4,4,1,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,Hapara.,97,0,0,1,0,0,2,2,3,3,3,3,4,4,3,3,3,2,3,2,3,3,3,1,2,Contributing,Not Applicable,Southern Auckland Zone,State: Not integrated,Co-Educational,Auckland- Otara-Papatoetoe,Auckland Region,Auckland South,Northern,Manukau East,Tamaki Makaurau,Kohuora,Manukau Ward,42,143,313,239,8,0,0,3,1,1
ICTJ11357,1.159084093,1,264,2.588235294,102,102,3,6,2,2,98,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0, ,5,2, ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,2,1,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0, ,0,0,1,1,1,0,0,Through our technician - who buys refurbished ones from the Apple website and organises for us from Trade Me and his repairs.,8,9,14, , , ,1,1,2,98,98,1,98,1,0,0,0,1,1,0,0,0,0,0,0, , , ,0,1,0,0,0,0,2,1,1,2,1,0,0,0,1,0,0,0, ,0,1,0,1,1,0,0,0, ,3,1,2,1,1,97,2,2,1,98, , , , ,2,98,1,1,2,1,4,2,1,1,1,1,2,1, ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,1,0,0, ,98,0,1,0,0,0,3,98,3,4,98,3,3,3,3,3,4,2,98,2,3,2,98,2,1,Full Primary,Not Applicable,Motueka,State: Not integrated,Co-Educational,Tasman District,Tasman Region,Nelson,Southern,West Coast-Tasman,Te Tai Tonga,Motueka West,Motueka Ward,144,87,12,15,5,0,1,3,1,1
ICTJ11359,1,1,127,0.863945578,147,147,4,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0, ,98,98, ,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3,5,1,3,5,1,5,5,1,1,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0, ,1,14,8, , , ,1,1,98,98,98,1,98,98,0,0,1,0,0,0,0,0,0,0,0, , ,"Computer Recycling Ltd (Penrose, Auckland).",0,1,0,0,0,0,2,2,3,2,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0, ,1,1,97,97,97,1,2,1,97,98, , , , ,1,2, ,2,1,1,4,1,1,1,1,1,1,1, ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0, ,98,0,0,0,1,0,3,3,3,3,3,3,4,4,3,3,3,3,98,3,98,98,98,3,98,Special School,Sch. for Intellectual Impairments,Pukekohe,State: Not integrated,Co-Educational,Auckland- Franklin,Auckland Region,Auckland South,Northern,Hunua,Hauraki-Waikato,Pukekohe West,Franklin Ward,73,35,6,10,1,2,0,5,2,4
ICTJ11362,1.159084093,1,470,2.186046512,215,215,5,4,3,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,1,99,99,5,1,0,0,0,0,0,0,0,0, ,6,1, ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,95,95,95,4,4,5,95,95,95,1,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0, ,5,6,14, , , ,1,1,2,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0, , , ,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0, ,0,0,0,0,1,0,0,0, ,3,1,3,3,3,1,1,3,3,99,99, , , ,2,2,2,1,4,1,1,1,1,2,4,99,1,99,99,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,1,0,0, ,98,0,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Full Primary,Not Applicable,Central Auckland Zone,State: Not integrated,Co-Educational,Auckland- Waitemata,Auckland Region,Auckland South,Northern,Epsom,Tamaki Makaurau,Parnell West,Waitemata and Gulf Ward,266,17,9,138,15,20,5,10,3,1
ICTJ11368,1.159084093,1,65,3.611111111,18,18,4,5,1,1,2,2,2,2,2,1,1,2,1,2,2,2, , , , , ,2,1,0,1,1,0,0,0,0,0, ,6,1, ,1,0,1,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Full Primary,Not Applicable,Rural Area,State: Not integrated,Co-Educational,Hastings District,Hawkes Bay Region,Napier,Central North,Napier,Ikaroa-Rawhiti,Sherenden-Puketapu,Mohaka Ward,48,16,0,1,0,0,0,8,3,1
ICTJ11387,1.159084093,1,439,1.829166667,240,240,3,4,5,98,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0, ,7,2, ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,5,5,1,95,95,95,95,95,95,1,0,0,0,1,0,0,0,0, ,0,0,1,0,0,0,0, ,5,6,9, , , ,1,1,1,3,98,1,1,1,0,0,1,1,1,0,0,0,0,0,0, , ,RCN.,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0, ,1,1,1,1,0,0,0,0, ,2,1,1,1,1,97,3,1,1,98, , , , ,3,3,4,2,4,1,4,4,2,1,1,1,2,1, ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0, ,97,0,0,1,0,0,2,2,1,2,3,1,3,3,3,3,3,2,2,2,3,3,4,3,1,Contributing,Not Applicable,Northern Auckland Zone,State: Not integrated,Co-Educational,Auckland- Upper Harbour,Auckland Region,Auckland North,Northern,East Coast Bays,Te Tai Tokerau,Pinehill,Albany Ward,155,16,6,219,39,2,2,10,3,1
ICTJ11393,1.159084093,1,267,2.966666667,90,90,5,3,2,1,98,98,98,98,98,98,1,98,1,2,98,98,1,1,98,98,98,4,1,0,0,0,0,0,0,0,0, ,5,2, ,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,2,2,3,2,2,95,95,95,1,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0, ,9,8,12, , , ,1,1,1,98,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0, , ,Don't know name - usually whoever will pick up.,1,1,0,0,0,0,1,1,98,98,0,0,0,1,1,1,0,0,Digital learning objects on TKI should not have passwords.,0,0,1,0,0,0,0,0, ,1,2,2,1,1,98,1,2,98,98, , , , ,2,3,98,2,1,1,4,1,2,1,98,98,2,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,Musac. Students use Kidblog to share some of their learning. We call this their ePortfolio.,1,1,1,0,0,0,3,3,3,1,3,3,3,3,1,3,3,1,98,1,1,3,98,1,1,Full Primary,Not Applicable,Rural Area,State: Not integrated,Co-Educational,Waipa District,Waikato Region,Hamilton,Central North,Taranaki-King Country,Hauraki-Waikato,Pirongia,Pirongia Ward,223,41,1,1,1,0,0,9,3,1
ICTJ11419,1.159084093,1,115,2.3,50,50,5,5,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0, ,5,2, ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,98,98,98,4,4,4,95,95,95,0,0,0,0,0,0,1,0,0, ,0,1,0,0,0,0,0, ,9,10,11, , , ,1,3,3,3,3,1,1,3,0,0,0,0,1,0,0,0,0,0,0, , , ,1,1,0,0,0,0,2,2,2,2,1,1,0,1,0,0,0,0, ,0,0,1,0,0,0,0,0, ,3,1,1,2,2,3,3,1,3,98, , , , ,2,2,1,1,1,1,4,1,2,1,4,1,2,98, ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,1,0,0, ,2,0,1,0,0,0,3,4,3,3,4,2,3,4,3,2,4,3,98,3,98,3,3,3,1,Full Primary,Not Applicable,Dunedin,State: Not integrated,Co-Educational,Dunedin City,Otago Region,Dunedin,Southern,Dunedin North,Te Tai Tonga,Port Chalmers,Waikouaiti Coast-Chalmers Ward,89,20,4,1,0,1,0,5,2,1
ICTJ11420,1.159084093,1,35,1.346153846,26,26,3,3,4,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0, ,5,1, ,1,1,1,0,0,0,0,0,0,0,0,1,0,0,5,5,1,95,95,95,95,95,95,0,0,0,0,0,0,1,0,0, ,1,1,0,0,0,0,0, ,8,6,15, , , ,1,3,3,3,3,2,3,3,0,0,1,0,0,0,0,0,0,0,0, , ,ReSort.,0,1,0,0,0,0,2,98,1,98,0,0,0,1,0,0,0,0, ,0,0,1,0,0,0,0,0, ,3,1,1,97,97,97,97,97,97,98, , , , ,1,1,1,1,1,1,4,1,1,1,1,1,1,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,1,0,0, ,98,0,0,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Contributing,Not Applicable,Whangarei,State: Not integrated,Co-Educational,Whangarei District,Northland Region,Whangarei,Northern,Whangarei,Te Tai Tokerau,Otaika-Portland,Bream Bay Ward,3,31,1,0,0,0,0,2,1,1
ICTJ11442,1.159084093,1,635,1.918429003,331 (approx).,331,3,3,5,98,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,5,1,0,0,0,0,0,0,0,0, ,6,1, ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,95,95,95,5,5,95,95,95,95,1,1,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,TELA.,5,13,16, , , ,3,1,3,3,3,2,2,2,0,0,0,0,1,0,0,0,0,0,0, , , ,0,1,0,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0, ,0,1,0,0,0,0,0,0, ,1,1,97,1,1,97,1,97,1,97, , , , ,2,1,3,2,4,1,2,1,1,1,1,1,1,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,Hapara Teacher Dashboard.,98,0,0,1,0,0,3,3,3,4,98,1,3,3,3,3,3,1,3,1,1,98,98,1,1,Intermediate,Not Applicable,Pukekohe,State: Not integrated,Co-Educational,Auckland- Franklin,Auckland Region,Auckland South,Northern,Hunua,Hauraki-Waikato,Bledisloe Park,Franklin Ward,387,145,40,43,13,5,2,6,2,1
ICTJ11463,1.159084093,1,11,1.1,10,10,6,2,3,1,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,7,1,0,0,0,0,0,0,0,0, ,4,1, ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,99,99,1,99,99,1,99,99,0,0,0,0,0,1,0,0,0,No one has such a device.,1,0,0,0,0,0,0, ,9,13,8, , , ,2,2,99,99,99,99,99,99,0,0,0,0,0,0,0,0,1,0,0, , , ,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0, ,0,0,1,0,1,0,0,0, ,99,1,99,1,2,99,99,99,99,99, , , , ,99,99,99,99,99,99,2,99,99,99,99,99,99,99, ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,1,0,0, ,2,0,0,1,0,0,3,99,99,3,99,99,99,3,99,3,99,99,99,1,99,99,99,99,1,Full Primary,Not Applicable,Rural Area,State: Not integrated,Co-Educational,Hastings District,Hawkes Bay Region,Napier,Central North,Napier,Ikaroa-Rawhiti,Tutira,Mohaka Ward,9,2,0,0,0,0,0,4,2,1
ICTJ11468,0.652112808,1,432,1.721115538,251,251,5,3,2,3,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,3,1,0,0,0,1,1,0,0,0, ,6,1, ,1,1,1,0,0,0,0,0,0,0,0,1,0,0,95,95,95,95,95,95,2,2,5,1,0,0,0,0,0,0,0,0, ,1,1,1,1,0,0,0, ,1,13,16, , , ,1,1,3,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0, , ,Cargill Enterprises.,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0, ,1,0,1,0,0,0,0,0, ,1,3,3,97,97,1,97,3,97,97, , , , ,1,1,1,1,2,1,4,1,1,1,1,1,1,1, ,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0, ,0,1,0,0,0,0,0,0,1,0,0,0,Edmodo.,1,0,0,1,0,0,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,Secondary (Year 9-15),Not Applicable,Dunedin,State: Not integrated,Girls School,Dunedin City,Otago Region,Dunedin,Southern,Dunedin South,Te Tai Tonga,Forbury,South Dunedin Ward,277,98,28,9,5,4,11,5,2,2
ICTJ11480,1.159084093,1,681,6.190909091,110,110,5,3,2,1,2,1,98,98,98,2,1,1,1,98,98,98,1,2,1,2,2,3,0,1,1,1,1,0,0,0,0, ,6,1, ,0,0,0,0,0,1,0,0,0,0,0,0,1,0,95,95,95,2,2,2,95,95,95,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,16,7,6, , , ,1,1,2,98,98,98,98,98,1,0,0,0,0,0,0,0,0,0,0, , , ,0,0,1,0,0,0,3,2,98,2,1,1,1,1,0,0,0,0, ,0,0,1,0,0,0,0,0, ,97,2,97,3,3,2,2,1,2,97, , , , ,98,2,2,3,2,1,4,1,1,1,3,4,1,1, ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1,0,0, ,2,0,0,1,0,0,3,3,4,4,4,3,4,4,4,4,4,3,3,2,1,4,1,3,1,Intermediate,Not Applicable,Western Auckland Zone,State: Not integrated,Co-Educational,Auckland- Henderson-Massey,Auckland Region,Auckland North,Northern,Te Atatu,Te Tai Tokerau,Edmonton,Waitakere Ward,224,140,150,134,25,5,3,5,2,1
ICTJ11483,1.159084093,1,517,1.2925,400,400,3,4,4,3,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0, ,5,1, ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,1,2,2,95,95,95,0,0,0,0,0,0,1,0,0, ,1,1,1,0,0,0,0, ,16,11,3, , , ,3,1,1,98,98,1,1,1,1,0,0,0,1,0,0,0,0,0,0, , , ,1,1,0,1,0,0,3,2,3,2,1,1,1,0,1,0,0,0, ,1,0,0,0,0,0,0,0, ,1,1,3,1,1,97,2,3,3,98, , , , ,2, ,1,1,1,1,4,1,2,1,1,1,1,1, ,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0, ,0,0,0,1,0,0,0,0,0,0,0,0, ,98,0,0,1,0,0,3,3,1,3,3,3,3,3,3,3,3,3,98,2,1,3,3,3,1,Full Primary,Not Applicable,Rangiora,State: Not integrated,Co-Educational,Waimakariri District,Canterbury Region,Christchurch,Southern,Waimakariri,Te Tai Tonga,Rangiora West,Rangiora Ward,457,47,5,4,4,0,0,7,3,1
ICTJ11487,0.652112808,1,50,1.5625,32,32,6,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,0,1,0,0,0,0,0,0, ,6,1, ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,1,2,2,2,1,1,0,0,0,0,0,0,0, ,0,0,0,0,0,1,0, ,18,18,18, , , ,2,2,98,98,98,2,2,2,0,0,0,1,0,0,0,0,0,0,0, , , ,0,0,1,0,0,0,2,98,98,98,1,1,0,0,0,0,0,0, ,0,1,1,0,1,0,0,0, ,3,1,97,3,3,98,1,98,98,98, , , , ,1,2,2,1,1,1,2,1,1,1,1,2,1,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,Edmodo.,98,0,0,1,0,0,4,4,3,4,4,3,4,98,98,3,3,3,3,3,1,3,3,3,3,Composite (Year 1-15),Not Applicable,Whakatane,Private: Fully Reg.,Co-Educational,Whakatane District,Bay of Plenty Region,Rotorua,Central North,East Coast,Waiariki,Coastlands,Whakatane-Ohope Ward,28,16,1,3,0,2,0,8,3,2
ICTJ11489,0.652112808,98,310, , , ,6,3,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,3,1,0,1,1,1,1,0,0,0, ,6,1, ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,95,95,95,95,95,95,2,2,3,1,0,0,0,0,0,0,0,0, ,1,0,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Secondary (Year 9-15),Not Applicable,Marton,State: Not integrated,Co-Educational,Rangitikei District,Manawatu-Wanganui Region,Whanganui,Central South,Rangitikei,Te Tai Hauauru,Marton,Marton Ward,147,110,26,2,0,25,0,3,1,2
